wdr,dissim,leven
0.001116028,0.094405748,0.000820285
0.000745333,0.095935015,0.00238759
0.000896206,0.09580353,0.001298664
0.001512542,0.094523073,0.000999317
0.000847809,0.095476311,0.00148932
0.000649261,0.095985575,0.001361466
0.001498602,0.093905403,0.000788731
0.001181526,0.09294473,0.000511858
0.000886971,0.095573311,0.001607493
0.000866636,0.092572493,0.000768736
0.000786102,0.096812441,0.002533598
0.001722036,0.09265815,0.00050482
0.001396049,0.094586731,0.001045098
0.000954597,0.094547478,0.000905898
0.001325742,0.094928257,0.001093986
0.000445122,0.095658245,0.001501138
0.001859657,0.093215878,0.000519674
0.000753778,0.09493359,0.000822379
0.000695219,0.091951185,0.001999934
0.001017586,0.094939357,0.001129312
0.000649624,0.095086801,0.00120797
0.001087496,0.096587833,0.002437334
0.002128604,0.094901889,0.001045976
0.000918067,0.095926711,0.002980014
0.00107277,0.097032963,0.00274302
0.001501101,0.093059761,0.000541161
0.001022505,0.093025098,0.0006412
0.000754898,0.094116409,0.000816264
0.001040396,0.094937359,0.001143156
0.001293123,0.093112983,0.000551776
0.00053175,0.0952354,0.002215612
0.001943998,0.094030678,0.000797952
0.000783793,0.094246316,0.001034104
0.002111139,0.092000839,0.000379974
0.000593624,0.097057676,0.00278599
0.000994293,0.097336826,0.004882431
0.001354636,0.09429562,0.000851836
0.001462491,0.092532291,0.000434208
0.001294544,0.093017348,0.000718278
0.000652876,0.096221583,0.002270121
0.000587018,0.094918448,0.001462665
0.001041366,0.094936307,0.001207896
0.001855729,0.09390451,0.000870528
0.001382799,0.094907523,0.001216544
0.001248395,0.095841044,0.002450919
0.001004963,0.092820782,0.000640168
0.000691703,0.09677547,0.002662443
0.000934809,0.095542742,0.001331505
0.001804437,0.095744459,0.001442051
0.001375548,0.094903236,0.001290425
0.001074239,0.093297793,0.000731175
0.000513798,0.08012287,0.000494102
0.001089553,0.092091745,0.000406825
0.001231828,0.096029155,0.00163417
0.000930974,0.095574158,0.001631822
0.00114863,0.094999558,0.001127814
0.001261463,0.095583674,0.001640484
0.001604245,0.096137605,0.001785584
0.001491726,0.096515103,0.001913743
0.001078491,0.09503194,0.001410222
0.001062037,0.095557683,0.001565966
0.000917946,0.093545055,0.000950752
0.002597178,0.091238078,0.000389527
0.001234429,0.093155445,0.000643015
0.000763286,0.096419856,0.002137075
0.001085702,0.094805397,0.001206811
0.001411427,0.09676395,0.002203379
0.001303711,0.094017836,0.000689252
0.001073351,0.095497544,0.00140876
0.001881072,0.094454434,0.001313098
0.001129298,0.09481459,0.001149505
0.00081437,0.095259242,0.001074011
0.00083056,0.092753877,0.000595234
0.00092795,0.095334054,0.001601625
0.00116598,0.095753126,0.001573648
0.001053478,0.093400419,0.000585175
0.001566181,0.093902511,0.001397432
0.001350907,0.093651761,0.000660546
0.001243139,0.094383576,0.001070331
0.001584883,0.094772357,0.001281496
0.000735485,0.095713936,0.00144459
0.001017325,0.095314873,0.001015952
0.000834365,0.094188087,0.000870135
0.000630532,0.096993951,0.002500392
0.000898668,0.094330484,0.000790406
0.001003564,0.096729086,0.002244994
0.00052205,0.096831894,0.003372455
0.00073186,0.09439466,0.000871051
0.001343703,0.092558732,0.000554366
0.001361008,0.092177413,0.000390018
0.00072292,0.096520237,0.001646703
0.000667412,0.094252863,0.00137906
0.002573893,0.089738532,0.000511756
0.00099904,0.095325557,0.001227901
0.001363951,0.092475118,0.000440196
0.001215482,0.094253513,0.000703802
0.000974339,0.093689562,0.000977881
0.001162915,0.094276197,0.000812788
0.000834307,0.095615266,0.00164697
0.000506566,0.09693268,0.002800994
0.001148063,0.093907054,0.000636771
0.000640441,0.095051094,0.001010742
0.001098539,0.095098742,0.001455479
0.001747444,0.096023106,0.001888161
0.000657225,0.096442916,0.002053447
0.001173262,0.093811288,0.000901275
0.000888442,0.095513173,0.001100511
0.000681661,0.097452892,0.002938109
0.001288162,0.094947352,0.001547149
0.001557903,0.093986568,0.000643154
0.000550216,0.09534225,0.001460429
0.001298335,0.096180297,0.001575529
0.000932783,0.095760003,0.001672568
0.000494796,0.097702546,0.005710339
0.001563136,0.094876191,0.001333642
0.001350735,0.094919518,0.000932148
0.000720925,0.096701636,0.002029382
0.001210386,0.097072954,0.002330282
0.000783947,0.095876491,0.001729236
0.000788695,0.096926493,0.002332134
0.001366615,0.095028545,0.001286884
0.00176364,0.094013803,0.000687195
0.000564185,0.097703616,0.004974545
0.001505326,0.094639543,0.002099495
0.000306602,0.09656763,0.002535596
0.000811986,0.09498681,0.001528385
0.000739308,0.096298089,0.002092265
0.001388408,0.095850092,0.001838935
0.001934946,0.094832611,0.00138962
0.000752083,0.09552676,0.001480382
0.00107432,0.092518495,0.000688541
0.000936219,0.097383415,0.004856143
0.000707311,0.096149949,0.001601978
0.001564557,0.095146868,0.001151349
0.001250511,0.092786913,0.000873113
0.000572022,0.095745052,0.001574851
0.000750878,0.096339494,0.001864243
0.001631491,0.0969349,0.003598561
0.001000614,0.097142863,0.003080537
0.000863201,0.096461231,0.001771253
0.000863982,0.095155096,0.001120099
0.001140388,0.095031769,0.000974918
0.000927053,0.094170507,0.000742446
0.001521338,0.093476626,0.00064481
0.000934478,0.095173037,0.00110697
0.000692113,0.097340616,0.003516398
0.001178455,0.09493905,0.001430499
0.001351926,0.094852481,0.001186183
0.0015885,0.094788662,0.001237467
0.000747659,0.09648122,0.002588528
0.000475912,0.098099377,0.005832044
0.001275902,0.094429376,0.00077781
0.000607839,0.096580811,0.001646162
0.000457217,0.092437868,0.000379762
0.000718018,0.095489372,0.001220578
0.000942331,0.094890477,0.001213652
0.000573832,0.096322914,0.002783828
0.00088836,0.096456194,0.002791088
0.000988018,0.095246071,0.001222793
0.002180588,0.094779931,0.000930382
0.000856683,0.096978855,0.002709614
0.000463566,0.098143547,0.005968866
0.0009158,0.096272386,0.001758408
0.001195017,0.095751391,0.001557973
0.001295892,0.095269532,0.001191045
0.000982632,0.092917592,0.00069608
0.000744747,0.094457594,0.000846037
0.001064623,0.096182511,0.001823962
0.001071193,0.093620467,0.000671115
0.000850309,0.095118828,0.001066364
0.001498145,0.094980503,0.001545691
0.000687296,0.097552223,0.004475036
0.000895269,0.094833592,0.000972509
0.001086305,0.096669441,0.002566022
0.001266425,0.093420952,0.00076593
0.001670379,0.094053146,0.000877679
0.001080188,0.086791764,0.000823658
0.000562197,0.09632435,0.002155634
0.00145473,0.093071759,0.000619906
0.001190521,0.093143883,0.000535266
0.000692717,0.09804059,0.004843881
0.000948712,0.093417602,0.000962932
0.000778233,0.096584585,0.002233084
0.001896218,0.092688794,0.000616434
0.001166777,0.093288092,0.00066029
0.000707661,0.096690895,0.002654271
0.000960219,0.095352819,0.001585774
0.001728175,0.089552196,0.002387892
0.001436285,0.093780124,0.000971951
0.001200545,0.095102309,0.001455992
0.001218714,0.091448519,0.000386246
0.001262888,0.096097468,0.001500968
0.001066376,0.09717533,0.002957713
0.001343346,0.094450848,0.001522944
0.000539853,0.095310442,0.0013082
0.000967481,0.096490681,0.002016226
0.001624263,0.093744863,0.000740752
0.000971813,0.096823664,0.002528515
0.000839836,0.094352622,0.001275915
0.002047535,0.094648321,0.001660191
0.001716602,0.095031158,0.001053673
0.000984396,0.096289573,0.001693134
0.001378102,0.095695443,0.001748442
0.000666509,0.096471645,0.002456349
0.00110598,0.096803291,0.00302006
0.000667292,0.095126019,0.001602956
0.001758346,0.090939626,0.000373332
0.000514072,0.090737709,0.000660234
0.000900761,0.096821962,0.003408774
0.000611169,0.097722662,0.004173691
0.001840622,0.092646068,0.000575973
0.000236975,0.092911627,0.000884841
0.001329867,0.09250502,0.000482867
0.001046195,0.096747018,0.002888904
0.001042438,0.095829265,0.001836648
0.000902343,0.095579815,0.001130147
0.001084976,0.094252099,0.000821885
0.001076321,0.09693865,0.002784269
0.000707277,0.09586274,0.001607981
0.000939423,0.092229884,0.000443805
0.000598517,0.09503168,0.00128883
0.001068876,0.094822805,0.000917545
0.000994123,0.095266256,0.001409461
0.000663251,0.097949556,0.004201427
0.001758858,0.094965656,0.001197792
0.00185312,0.091793295,0.000484097
0.000590293,0.096838996,0.002710049
0.000861855,0.095309997,0.001554773
0.000847709,0.095554681,0.001397915
0.000895652,0.096431812,0.001887436
0.001041938,0.09566912,0.001702564
0.000642997,0.097054514,0.003866291
0.00105837,0.094102261,0.000789329
0.001929944,0.094259789,0.000805416
0.001800832,0.095331261,0.001141614
0.001979908,0.094583675,0.00088102
0.000817361,0.095340389,0.001362167
0.000491464,0.097644107,0.005605273
0.00104872,0.094845725,0.001241352
0.001067799,0.095382144,0.001331781
0.001175489,0.094885992,0.00080848
0.00121735,0.092602806,0.000639542
0.000968354,0.094863807,0.001136047
0.000888116,0.094431146,0.001049494
0.001080211,0.089385006,0.00091121
0.001574411,0.093802019,0.000978576
0.001277854,0.094760405,0.001163036
0.001354424,0.091891985,0.000353661
0.000824717,0.096146822,0.001880063
0.001171481,0.095325376,0.003418216
0.000737441,0.094131082,0.000928205
0.000725915,0.095869291,0.001751273
0.001334582,0.09547387,0.001825627
0.001535098,0.093062147,0.000724978
0.001788039,0.092669741,0.000481161
0.001451025,0.090948981,0.000361339
0.000825989,0.095460189,0.001946885
0.000971199,0.095996271,0.001276085
0.001047093,0.095250642,0.001499627
0.000931268,0.093623264,0.000861935
0.000863688,0.096104624,0.002895965
0.001454212,0.094763293,0.001218079
0.000853966,0.097081201,0.002683218
0.001943884,0.094108516,0.000720663
0.000440646,0.09076898,0.000321081
0.000623338,0.095223094,0.001532513
0.001239917,0.094192758,0.000869477
0.000577532,0.096396352,0.001612352
0.000805836,0.094476898,0.001307228
0.000751343,0.094797117,0.000990659
0.001076397,0.093030466,0.000722227
0.001146298,0.095416118,0.00147459
0.001962352,0.091346379,0.000396039
0.001120692,0.095083362,0.001162311
0.000668874,0.096843755,0.002821769
0.001098603,0.094351423,0.001080644
0.00131672,0.094612212,0.001137667
0.000786225,0.095965879,0.002036294
0.001207287,0.095067119,0.001398921
0.001443315,0.093823943,0.001083892
0.001277287,0.095437177,0.001451601
0.001385708,0.094732819,0.001093115
0.001734527,0.093217377,0.000713942
0.002187224,0.093458218,0.000511073
0.001636866,0.092719187,0.000479489
0.001383987,0.094875097,0.001350576
0.001570319,0.093172492,0.000720292
0.001182431,0.09469381,0.001140196
0.001396159,0.093760086,0.000668214
0.000552908,0.097555894,0.004774614
0.001342195,0.096559148,0.001866034
0.001222959,0.09750742,0.004037868
0.001041487,0.094594385,0.001265619
0.000803601,0.093584701,0.000736964
0.000969059,0.095921708,0.00199566
0.000971317,0.094935802,0.001080764
0.001676999,0.093186852,0.000507388
0.001555744,0.095490323,0.001409933
0.001007901,0.094045857,0.000734267
0.001345328,0.094897214,0.001052246
0.000400306,0.097607142,0.003865514
0.00050339,0.096893915,0.003298832
0.000915605,0.094602017,0.000842492
0.001825519,0.093872316,0.000628125
0.00123541,0.095646627,0.00101261
0.00091214,0.095523086,0.001657364
0.000442985,0.097367495,0.004268864
0.000576216,0.095409578,0.001245699
0.001359484,0.09461957,0.000970483
0.000918159,0.096680817,0.002155165
0.000852034,0.095882287,0.002097549
0.001649853,0.094253427,0.000802723
0.00077769,0.095566891,0.00168962
0.001876484,0.09295416,0.000460041
0.001693862,0.0939335,0.000799825
0.000630383,0.09655721,0.00171211
0.003918979,0.091427088,0.000315388
0.001253441,0.094544204,0.001322731
0.001617796,0.093662083,0.00068424
0.000974954,0.096029826,0.001967336
0.000731415,0.095068265,0.000971772
0.000625266,0.09343181,0.000932198
0.000770124,0.09507198,0.00125517
0.001341521,0.092731427,0.000539117
0.000921164,0.097951808,0.006755556
0.000766545,0.09623952,0.002050025
0.000747099,0.09599778,0.001445187
0.001131837,0.097060686,0.002139438
0.001151929,0.093065337,0.000818536
0.000584431,0.095009425,0.001073174
0.000743995,0.096361523,0.001825673
0.001184221,0.093798419,0.000800963
0.000677323,0.095004541,0.001432592
0.000718213,0.09518227,0.001325207
0.001378552,0.093254798,0.000562569
0.000801646,0.09503541,0.001318376
0.001369453,0.095691543,0.001343129
0.000817736,0.092886451,0.00063897
0.000815881,0.096237305,0.00218136
0.000876605,0.096191215,0.001725561
0.000983273,0.095606201,0.001635367
0.000931329,0.094166583,0.000801496
0.00077262,0.096238205,0.00179698
0.001595916,0.092685957,0.000573493
0.001124791,0.097820899,0.004542352
0.001180043,0.095818599,0.001553214
0.000742244,0.093442208,0.000842564
0.000737103,0.094354754,0.000858614
0.000722795,0.095380169,0.001347818
0.001150641,0.093475097,0.000767751
0.001267514,0.093190445,0.000582823
0.000928934,0.093548494,0.000671011
0.001360561,0.095679038,0.001583558
0.001779508,0.092990505,0.000636889
0.002014197,0.092285679,0.000422568
0.001131701,0.092517723,0.000659916
0.001686279,0.093115216,0.000659651
0.000659884,0.095238318,0.00182237
0.001008489,0.094910099,0.001138078
0.00079228,0.096483778,0.001800367
0.00138788,0.094773512,0.000888574
0.001315356,0.095756121,0.001393575
0.000606283,0.096461185,0.002056347
0.001039556,0.095073149,0.001658683
0.001703941,0.094595538,0.000846113
0.001366737,0.09564184,0.001313623
0.000585365,0.096790186,0.002247442
0.000752497,0.09460033,0.001636107
0.001277699,0.095655234,0.001617607
0.001793853,0.093510651,0.00057258
0.000906992,0.09504725,0.001029197
0.00082662,0.096477667,0.002704419
0.000822124,0.094516509,0.000885
0.001167512,0.09487818,0.000973144
0.001463644,0.093885908,0.00072619
0.001017585,0.090792203,0.000355336
0.000797311,0.097168242,0.003048036
0.00151416,0.094362546,0.000869292
0.000752708,0.096630651,0.002320746
0.001262969,0.095263186,0.001224802
0.000695863,0.096166597,0.002184675
0.001538526,0.092085674,0.000386321
0.000856556,0.096211928,0.001851074
0.001104481,0.092366026,0.000758607
0.00109495,0.094823721,0.001192728
0.002369757,0.093023175,0.000592741
0.002019601,0.092162484,0.000579342
0.002799101,0.090865322,0.000319403
0.000931023,0.095124618,0.001261262
0.000878468,0.095964812,0.001715218
0.002079675,0.092498766,0.000459173
0.002178675,0.091861582,0.000370048
0.001142186,0.096462328,0.001996289
0.001231521,0.092287126,0.000903173
0.000840991,0.09525254,0.001165305
0.000550705,0.093761175,0.001208131
0.000814629,0.095026164,0.001407308
0.000976542,0.096099636,0.001693509
0.001186956,0.090772947,0.002420573
0.000669606,0.095028593,0.001101915
0.001125407,0.094673079,0.000984686
0.00071857,0.094868892,0.001832475
0.001114192,0.094635228,0.001894284
0.000691887,0.096963005,0.002080513
0.001329837,0.092864735,0.000505434
0.000697785,0.096851311,0.002712964
0.001784781,0.092822027,0.000563689
0.000738793,0.097157367,0.003433801
0.000751549,0.095337924,0.001394502
0.001281826,0.095440954,0.001216806
0.000834745,0.093954601,0.000850402
0.001875327,0.095097126,0.001224212
0.000774108,0.094931842,0.001111831
0.000879906,0.094163889,0.001308796
0.000956261,0.097188925,0.002725321
0.001150518,0.09362073,0.000889027
0.000879864,0.094654385,0.000854661
0.001163498,0.094864963,0.001197107
0.000725622,0.095211595,0.001211542
0.001111706,0.095253458,0.001149181
0.001402598,0.094705728,0.001348645
0.001301933,0.097093938,0.002746999
0.001408618,0.0927488,0.000447816
0.000667374,0.097205314,0.002661403
0.001740112,0.093484497,0.000952418
0.00134948,0.093970168,0.000652243
0.000687328,0.097196147,0.003122826
0.000395804,0.097003532,0.002474056
0.000753983,0.09312199,0.00046636
0.002446908,0.092312656,0.000607614
0.001182631,0.095780448,0.00131586
0.001018332,0.095040719,0.000914605
0.000575181,0.094988972,0.001470042
0.000909949,0.094424705,0.001029317
0.000958676,0.093368838,0.000781679
0.001207539,0.09468799,0.00136442
0.001948549,0.094534052,0.001197666
0.002180541,0.093328613,0.000789848
0.001366592,0.094226604,0.001220701
0.000791267,0.097198579,0.002663941
0.000783655,0.093788377,0.000800594
0.000956573,0.094616832,0.000958335
0.001620099,0.094817716,0.001961659
0.001009845,0.096941006,0.003684343
0.001016102,0.096032052,0.001525681
0.000434234,0.097826868,0.004674192
0.000737543,0.094301276,0.000982556
0.000682466,0.093406731,0.000696466
0.000509486,0.095347049,0.001062014
0.00105751,0.09702202,0.00252504
0.001368067,0.092191506,0.003727238
0.002353125,0.091921747,0.000373499
0.000796324,0.095513047,0.001263675
0.00055545,0.097015877,0.002424031
0.000668697,0.095632747,0.001402966
0.001044903,0.097182863,0.003586632
0.000800091,0.096401172,0.002160613
0.000783795,0.096333612,0.001667642
0.001231357,0.094271519,0.000893544
0.000988631,0.094268943,0.000872394
0.000904583,0.094427997,0.001078735
0.001285647,0.094146016,0.000914172
0.000679571,0.094244736,0.001248683
0.001234552,0.093199822,0.000544533
0.001220591,0.094915304,0.001331349
0.0012959,0.096500763,0.002137471
0.001357612,0.094261185,0.000937222
0.001276031,0.093448352,0.000569305
0.000969899,0.095725136,0.001858319
0.001194424,0.094677753,0.000887177
0.002461045,0.091146053,0.000388266
0.001785911,0.09322982,0.00055441
0.001155374,0.09293009,0.000667756
0.000774267,0.096046449,0.001846793
0.001133483,0.096474553,0.003254124
0.000278118,0.09722765,0.002181752
0.001073405,0.09538735,0.001477161
0.00139434,0.087015754,0.001270775
0.000984859,0.096990783,0.002598709
0.000809853,0.096076739,0.001858365
0.0010586,0.094872334,0.001223883
0.082879526,0.01210761,3.0242E-05
0.001064269,0.092894643,0.000537976
0.001153612,0.094526634,0.00083916
0.002376982,0.0887203,0.000839341
0.001089875,0.094651359,0.000814749
0.001171307,0.093855426,0.000696024
0.001083631,0.09547622,0.001207931
0.001723136,0.096491384,0.002615193
0.001117853,0.094429253,0.001050848
0.001677579,0.093249425,0.000657325
0.000904559,0.09706057,0.002618336
0.001164063,0.094201883,0.00081011
0.003375839,0.093101168,0.000905446
0.000765144,0.09622615,0.001729954
0.000900837,0.09603915,0.001501903
0.0004872,0.096550813,0.002313364
0.000764883,0.095436673,0.001656288
0.00067277,0.095525689,0.00184122
0.001110611,0.095327726,0.001231101
0.000571749,0.096505603,0.002910382
0.000909296,0.095914183,0.002387801
0.002372599,0.085894454,0.000748982
0.001049825,0.097757041,0.005263949
0.000726575,0.096550629,0.002850168
0.001963315,0.093014679,0.000512034
0.000915872,0.0948834,0.000778079
0.001205874,0.093425082,0.000612766
0.001821505,0.092582179,0.000511296
0.002089847,0.096463793,0.001907603
0.002035222,0.092250051,0.000477043
0.000697308,0.084835134,0.001885341
0.000920907,0.097129431,0.003222822
0.001290845,0.094073985,0.000769396
0.000923643,0.093994175,0.000659127
0.00118485,0.095620442,0.00199583
0.000575821,0.093654406,0.000713609
0.001804103,0.094485569,0.000907368
0.00178461,0.093784067,0.000813023
0.000792294,0.095650327,0.001382985
0.001575529,0.094839271,0.001145902
0.000704698,0.095876132,0.002228898
0.001368973,0.096065713,0.001537437
0.000924577,0.094774243,0.000871912
0.00129521,0.092250182,0.0003668
0.000801147,0.09732936,0.002734572
0.001249425,0.096341591,0.002237927
0.001797374,0.094443376,0.000827679
0.000868492,0.095464066,0.001700566
0.001179505,0.095795119,0.00154336
0.000910703,0.094323396,0.001355089
0.001100637,0.095277997,0.00117641
0.001038822,0.09396901,0.000923721
0.000969792,0.096432984,0.002450683
0.00150984,0.094247389,0.000915881
0.001449329,0.093096902,0.000672552
0.000698853,0.09612992,0.002355193
0.001247499,0.093885711,0.000785148
0.000899441,0.095907252,0.001633257
0.000820367,0.095200998,0.001067382
0.001279668,0.094923478,0.001048159
0.001248715,0.095132976,0.001219537
0.001181118,0.092943292,0.000535064
0.000925865,0.097977718,0.005880225
0.000973239,0.09303523,0.000516409
0.002320413,0.089838915,0.00024654
0.000840277,0.096954116,0.003095499
0.001663538,0.094554098,0.000812542
0.001509991,0.093958608,0.001239812
0.001143636,0.09560526,0.001564229
0.001009081,0.095825896,0.001464104
0.001103643,0.094579968,0.001094214
0.000612618,0.095176533,0.00110724
0.001463855,0.092443634,0.000577336
0.000942584,0.095299424,0.001089287
0.000689218,0.097160942,0.002834669
0.000670884,0.097170007,0.002911085
0.000643039,0.093945205,0.001577887
0.001610465,0.092324874,0.000311103
0.00094488,0.098081246,0.005737424
0.000862718,0.096219005,0.001953271
0.001662695,0.092443552,0.000666592
0.000638657,0.097079877,0.003481466
0.001172017,0.09436057,0.000755614
0.00048364,0.098033448,0.005230341
0.001054486,0.094772032,0.000995386
0.00112924,0.093321212,0.000792629
0.001127941,0.095862252,0.001429397
0.001634079,0.092209346,0.000470861
0.000905311,0.096577752,0.003388539
0.001178901,0.093602092,0.000593665
0.001595913,0.093824661,0.000657119
0.001783946,0.094506024,0.000996175
0.001499853,0.094608364,0.000951457
0.001600604,0.093378656,0.000663624
0.001276187,0.093398123,0.00072382
0.000711827,0.096287111,0.001920238
0.001953081,0.09437752,0.000778967
0.000535083,0.095980875,0.002005165
0.000781992,0.096012193,0.002344421
0.000957684,0.096583186,0.001631729
0.000831683,0.096207155,0.001490245
0.001495814,0.09211644,0.000658408
0.000827898,0.095196435,0.001261614
0.000632957,0.097626079,0.004950099
0.002954468,0.093851216,0.000714556
0.000589133,0.097729222,0.005605435
0.000976229,0.094858981,0.001226646
0.001250803,0.09354861,0.000577725
0.00159134,0.09323792,0.000538246
0.000718599,0.096077112,0.001958871
0.001091298,0.093361797,0.000572073
0.001491761,0.093469761,0.000674437
0.000712127,0.097568981,0.00317826
0.000962955,0.091334989,0.000620663
0.001854947,0.095932314,0.002313511
0.000687594,0.093564662,0.0007065
0.000969394,0.094751288,0.00089133
0.000398676,0.096193847,0.001914951
0.002879314,0.091918737,0.000493607
0.001108304,0.094107961,0.000731283
0.001281303,0.094687265,0.001027793
0.000952728,0.095828085,0.0018914
0.001098657,0.095404022,0.001518384
0.00081499,0.097926857,0.004731818
0.000789307,0.095384094,0.001727445
0.002113216,0.093051769,0.000474494
0.001076978,0.09541198,0.001801216
0.001249737,0.092447837,0.000523224
0.000848087,0.094924206,0.001952066
0.000451344,0.095488954,0.001300313
0.000946985,0.093760273,0.000852297
0.0013325,0.095401005,0.001233127
0.001224877,0.09616544,0.002427973
0.001242131,0.095975993,0.002184267
0.001258642,0.094667598,0.001185488
0.000371512,0.093876937,0.000807261
0.000948684,0.095299204,0.00121541
0.001043168,0.094374533,0.001131703
0.001294736,0.095204606,0.001219614
0.000565633,0.095680706,0.001912956
0.001792185,0.093883828,0.000800745
0.001695014,0.09354757,0.000709579
0.001560417,0.094021627,0.000898071
0.000996944,0.095949554,0.002126112
0.001874851,0.093703746,0.000635257
0.001332663,0.094694437,0.000889239
0.000978274,0.096291158,0.001820354
0.001412723,0.093514157,0.000879023
0.001402522,0.095401808,0.001585253
0.00133429,0.094773192,0.000935573
0.001033541,0.094459829,0.000931068
0.00096697,0.095408707,0.001320929
0.001138953,0.092456824,0.000570885
0.00098988,0.096648118,0.002756323
0.001407349,0.092882459,0.00061853
0.001739812,0.093578534,0.000566641
0.000434726,0.097494766,0.003690149
0.000799276,0.095261952,0.001122268
0.000852538,0.095903481,0.001533857
0.000745564,0.093600137,0.000521664
0.000794265,0.095368371,0.001769466
0.001358008,0.095589752,0.001054939
-0.000560894,0.031910106,0.000550062
0.000971752,0.093308146,0.000664584
