wdr,dissim,leven,is_bot
-0.15358,0.17259,0.103,1
-0.033144,0.20896,-0.3142,1
0.091747,-4.3392,-0.91008,1
8.2879,0.10762,-1.1736,1
-0.059029,0.012097,-0.43327,1
0.068383,-0.087192,-0.8467,1
-0.2147,0.33869,1.6484,1
-0.13879,0.18791,-0.13111,1
-0.12589,0.26878,0.4472,1
-0.13838,0.36915,1.1049,1
-0.2381,0.22578,-0.088281,1
-0.22912,0.35789,2.148,1
0.024407,-0.014215,-0.59104,1
-0.066974,-2.846,-0.69426,1
-0.039271,-0.57335,-1.0035,1
0.033224,0.091291,-0.32282,1
-0.14315,0.35217,0.61928,1
-0.15927,0.32492,0.4869,1
-0.046076,0.097834,-0.55117,1
-0.075666,0.20042,-0.12967,1
-0.098608,0.096868,-0.44759,1
-0.057317,0.19129,0.038248,1
-0.20087,0.33425,1.3122,1
6.1645,-5.1365,5.7708,1
-0.14659,0.083453,-0.49627,1
-0.12366,0.19204,-0.23513,1
-0.14537,-5.6743,-1.0274,1
-0.22389,0.14076,-0.82164,1
-0.18938,-1.3492,-0.23006,1
-0.1812,0.055556,-0.49361,1
-0.043668,0.21874,-0.37748,1
-0.19686,0.45438,1.3638,1
0.029218,-0.1402,-0.44494,1
-0.17506,0.20085,0.0098954,1
-0.12793,0.11769,-0.46448,1
-0.2369,0.29469,0.61993,1
0.32452,-2.9069,-1.0779,1
-0.12659,0.18215,-0.12413,1
-0.12747,0.20512,0.020665,1
-0.023852,0.13233,-0.15867,1
-0.21904,0.20146,-0.025117,1
-0.095507,0.072001,-0.41092,1
-0.028542,-0.055971,-0.63383,1
-0.16585,0.38466,1.0525,1
-0.046637,-0.061854,-0.67688,1
-0.06913,0.10674,-0.51717,1
-0.13707,0.26929,0.082136,1
-0.030513,-0.081667,-0.57589,1
-0.17978,0.16995,0.35243,1
2.2604,-11.619,-1.059,1
-0.16764,0.22318,-0.34429,1
-0.20172,0.37454,0.99536,1
-0.14229,0.25779,0.38048,1
-0.17254,0.32674,0.80647,1
-0.016006,0.079561,-0.52427,1
-0.16722,0.17621,-0.1305,1
-0.12591,0.094179,-0.36359,1
-0.14453,0.024983,-0.53675,1
-0.0082025,0.2106,-0.14399,1
-0.18279,0.35285,0.92128,1
-0.14517,0.27028,0.09546,1
-0.061759,0.094307,-0.50625,1
-0.050132,0.050053,-0.6519,1
-0.096986,0.091402,-0.44151,1
-0.011285,-0.095944,-0.78067,1
-0.10923,0.10049,-0.49914,1
0.0087059,-0.30689,-0.91039,1
-0.16022,-0.020736,-0.74243,1
0.20155,0.0057533,-0.67451,1
-0.15995,-0.071466,-0.6901,1
-0.19105,0.006419,-0.62417,1
-0.12558,0.2791,0.89839,1
-0.063892,0.12152,-0.34635,1
-0.049321,-0.14915,-0.72789,1
-0.21749,-3.4989,0.09462,1
-0.17536,-0.016938,-0.62746,1
-0.12392,0.12461,-0.32102,1
-0.090141,0.23808,0.12496,1
-0.20516,0.24569,0.13527,1
-0.18182,0.065038,-0.55678,1
-0.083522,0.091366,-0.45845,1
-0.028276,0.10034,-0.50101,1
-0.15861,-0.26873,-0.88148,1
-0.099862,-1.6467,1.6429,1
-0.074298,0.082836,-0.2807,1
-0.068736,0.32005,0.41094,1
-0.19384,0.19121,-0.22706,1
-0.12687,0.13993,-0.095715,1
0.0020573,-0.17188,-0.77706,1
0.027487,0.043526,-0.27065,1
-0.21628,0.29846,0.05112,1
-0.18472,0.27018,0.12707,1
-0.13866,0.40642,1.2359,1
-0.16217,0.18691,-0.12343,1
-0.095912,0.24261,-0.15677,1
-0.10793,0.083277,-0.48129,1
-0.15103,0.42024,2.2822,1
-0.0032368,0.018971,-0.37976,1
-0.12378,0.06778,-0.48747,1
-0.11311,0.22515,-0.058631,1
-0.092451,0.11192,-0.51131,1
-0.19242,0.32653,0.56818,1
-0.18191,0.28812,0.36029,1
-0.077869,0.070203,-0.27811,1
-0.056293,0.18204,-0.35405,1
-0.12478,-0.0040476,-0.62269,1
-0.11287,0.14401,-0.23309,1
-0.23458,0.094839,-0.74755,1
-0.0095657,0.48194,0.30067,1
-0.23898,0.41823,2.2765,1
0.0022717,0.042519,-0.36848,1
-0.10993,0.14384,-0.34914,1
-0.24467,0.20881,-0.16318,1
-0.13022,0.19526,-0.099317,1
-0.15852,0.32919,1.8407,1
-0.21071,0.49325,3.3871,1
-0.026242,0.17498,-0.048519,1
-0.12244,0.13879,-0.17949,1
-0.15006,0.26273,0.043033,1
-0.14998,0.13069,-0.13012,1
-0.22518,0.21767,-0.10183,1
-0.098688,0.0018389,-0.50951,1
-0.031572,0.068692,-0.48476,1
14.262,-0.045537,-1.1736,1
-0.19286,0.40818,6.9073,1
-0.12822,0.25836,0.3057,1
-0.078162,0.22402,-0.18206,1
-0.051695,-0.15414,-0.84114,1
-0.12219,0.050122,-0.43223,1
-0.14213,0.30905,0.46521,1
-0.14494,0.1706,-0.21069,1
-0.038304,0.0084315,-0.58799,1
-0.14208,0.29124,0.23677,1
0.37717,0.083163,-0.96872,1
-0.15441,0.15891,-0.42177,1
-0.12503,0.23309,0.3301,1
-0.1546,0.20652,0.0083018,1
-0.18327,0.41524,1.3921,1
-0.15671,0.17434,-0.30778,1
-0.12795,0.2366,-0.18635,1
-0.13803,0.14409,-0.3804,1
-0.032813,0.15346,0.03248,1
-0.063744,0.14172,-0.09123,1
-0.085566,0.26861,0.069092,1
-0.18117,0.21954,-0.30088,1
-0.15695,0.28403,0.2425,1
-0.12389,0.38807,-0.063133,1
-0.23519,0.45512,1.5989,1
-0.13177,0.46678,1.3723,1
-0.077051,0.22035,0.35407,1
-0.053842,0.13425,-0.3252,1
-0.010626,0.29641,0.48517,1
-0.047657,0.02511,-0.63023,1
-0.25067,0.4082,0.77854,1
-0.22299,0.46933,2.1271,1
-0.12411,0.1075,-0.29087,1
2.5092,0.16425,-1.1725,1
-0.14385,0.27722,0.39683,1
-0.17575,0.20318,-0.30376,1
-0.28837,-0.063877,0.20957,1
0.19172,0.063784,-0.20453,1
-0.23805,0.41153,1.3731,1
-0.16877,0.1704,-0.11933,1
-0.13725,0.23912,-0.079585,1
-0.18604,0.13982,-0.46228,1
-0.1176,0.021315,-0.64983,1
-0.060073,0.17997,0.021748,1
-0.18189,0.43717,1.9079,1
-0.16002,0.25947,1.2451,1
-0.14103,0.20469,-0.19568,1
-0.20248,0.14253,-0.36817,1
-0.10004,0.21143,0.13598,1
-0.2304,0.29911,0.40649,1
-0.082847,0.11921,-0.4251,1
-0.21059,0.27862,0.73411,1
-0.15845,0.30897,0.9355,1
-0.13481,0.10288,0.1316,1
-0.19809,0.34538,0.89069,1
-0.18954,0.36617,1.0605,1
-0.14183,0.1882,-0.05287,1
-0.42483,0.19976,-1.0907,1
3.8936,-0.016422,-1.151,1
-0.10291,0.28424,1.8398,1
0.095822,-0.097343,-0.73535,1
-0.074502,0.12435,-0.055314,1
0.053016,-0.1387,-0.68407,1
9.02,-7.8862,-1.1336,1
-0.21713,0.077902,-0.56137,1
-0.064844,0.018087,-0.58997,1
0.17658,-4.9572,-0.85686,1
-0.11659,0.10365,0.17082,1
-0.15033,0.0058309,-0.69106,1
-0.10769,0.13698,-0.26819,1
-0.073978,-0.030694,-0.55027,1
-0.10346,0.13387,-0.36016,1
-0.20912,0.10274,-0.37402,1
0.064055,0.039037,-0.431,1
-0.16655,0.29515,0.10602,1
-0.14939,0.1996,-0.20342,1
-0.14337,0.25656,-0.15856,1
-0.20966,0.33882,0.55456,1
-0.095884,0.11012,-0.15118,1
-0.24114,-0.045511,9.7138,1
-0.16319,0.12123,-0.052756,1
0.015395,-0.15671,-0.51168,1
-0.03352,0.038794,-0.5098,1
-0.012242,-0.11132,-0.71211,1
-0.1845,0.21184,0.45301,1
-0.14763,0.4291,2.5514,1
-0.1297,0.13303,-0.29411,1
-0.21057,0.38732,0.95935,1
-0.10915,0.2002,-0.090303,1
-0.028826,-0.094662,-0.55527,1
-0.14442,0.020947,-0.57679,1
-0.02973,-0.058657,-0.4743,1
-0.069884,0.048565,-0.53077,1
-0.14316,-0.072292,-0.77145,1
-0.079279,0.23399,-0.22076,1
-0.14774,0.33037,0.8663,1
-0.11343,0.16132,-0.3579,1
-0.09279,-0.03986,-0.72114,1
-0.1371,-0.029825,-0.67843,1
-0.11731,0.13317,-0.36428,1
-0.12331,-0.060622,-0.78415,1
-0.055081,-0.057123,-0.44726,1
1.5163,0.00016025,-1.0698,1
-0.18593,0.42469,1.855,1
-0.19202,0.21883,0.75008,1
0.013104,0.04971,-0.70802,1
-0.083157,0.065306,-0.55794,1
-0.19743,0.41174,1.0691,1
-0.19328,0.26065,0.11433,1
-0.06894,0.14595,-0.52041,1
-0.18986,0.33332,1.8852,1
-0.10644,0.17676,-0.308,1
-0.14425,0.30859,0.29573,1
-0.1615,0.29279,0.73539,1
-0.1622,0.26122,0.33424,1
-0.07161,0.20158,-0.065362,1
-0.05121,-0.35508,-0.82941,1
-0.056798,0.021843,-0.63876,1
-0.038931,-0.13934,-0.68827,1
-0.14679,0.29228,0.32314,1
-0.20276,0.41305,0.74234,1
-0.10909,0.14716,-0.022819,1
0.040611,-0.093228,-0.70348,1
-0.13493,0.074159,-0.38183,1
-0.15024,0.18127,-0.16586,1
-0.070212,0.37047,-0.67941,1
-0.056214,-0.094537,-0.5264,1
-0.12845,0.23436,-0.12419,1
-0.088737,0.23478,0.07908,1
-0.076055,0.24434,-0.1005,1
-0.12477,0.2529,0.13545,1
-0.1325,0.22687,-0.060945,1
-0.11122,0.2366,-0.017772,1
-0.1477,0.34458,0.5974,1
-0.16542,0.23726,-0.090949,1
-0.19905,0.34243,-0.12976,1
-0.13478,0.32667,0.57073,1
-0.11971,0.26403,0.019219,1
-0.093396,-0.02457,-0.47943,1
-0.088191,0.10319,-0.23664,1
-0.12141,0.38006,1.2258,1
-0.055318,0.035324,-0.19361,1
-0.12609,0.051169,-0.44808,1
-0.19029,-0.12837,-0.68144,1
0.0014577,0.07079,-0.50948,1
-0.045548,0.1698,-0.3532,1
-0.13234,0.2902,0.37363,1
0.048374,0.14248,-0.091124,1
-0.07441,0.20961,0.1715,1
-0.1274,0.085137,-0.44016,1
-0.15098,0.23286,-0.019625,1
-0.032182,-5.6224,-0.51471,1
-0.134,-0.035951,-0.56933,1
-0.18111,0.31349,0.28262,1
-0.12777,0.33196,0.78942,1
0.13445,-3.1581,-0.80843,1
-0.017321,-0.12474,-0.60962,1
-0.19551,0.28027,0.43697,1
-0.16831,0.40508,1.1641,1
0.15341,0.017925,-0.54569,1
-0.031296,0.045855,-0.46811,1
-0.17255,0.044102,-0.23678,1
-0.019145,-0.10476,-0.75097,1
0.11683,-0.1887,-0.79654,1
-0.083917,0.37939,0.83063,1
-0.04891,-0.0040616,-0.55705,1
-0.11768,0.17535,-0.15872,1
-0.035252,0.21408,-0.56288,1
-0.1619,-0.15895,-0.93793,1
-0.12041,0.28057,0.15983,1
-0.077674,0.066927,-0.52939,1
-0.060364,-0.085093,-0.71518,1
-0.19973,0.17585,-0.37349,1
-0.068109,-0.085092,-0.71074,1
-0.14432,0.18045,-0.11304,1
-0.12641,0.26005,0.57397,1
-0.1845,0.20462,-0.28167,1
-0.11042,-0.075473,-0.72266,1
0.046448,-0.068141,-0.73972,1
-0.17636,0.12225,-0.89402,1
-0.19048,0.29014,0.51981,1
-0.13727,0.0079492,-0.61438,1
-0.21572,0.12337,-0.12585,1
-0.10927,-0.094767,-0.69798,1
-0.17764,0.38495,0.47637,1
-0.18654,0.27246,0.11649,1
-0.21544,0.16247,-0.36323,1
-0.14972,-0.0021458,-0.65601,1
-0.19123,0.44431,3.7824,1
-0.19603,0.27691,0.28951,1
0.017576,0.20274,1.1127,1
-0.11517,0.18953,-0.054655,1
0.16833,-0.29853,-0.61068,1
-0.13088,-0.050824,-0.57791,1
0.023987,-0.057523,-0.7465,1
-0.14689,0.36768,2.496,1
-0.20435,0.24966,-0.012596,1
-0.1302,0.34016,0.30908,1
-0.14122,0.38484,0.82906,1
-0.18624,0.40731,1.3006,1
-0.15831,0.37509,0.81759,1
-0.12422,0.23187,0.1695,1
-0.15241,0.14093,-0.22437,1
-0.021124,0.062621,-0.51401,1
-0.11453,0.15082,-0.15086,1
-0.090004,0.28917,0.27976,1
-0.083309,0.065625,-0.49808,1
-0.15966,0.21417,-0.15505,1
-0.015809,0.13047,-0.37558,1
-0.13241,0.3524,0.62532,1
-0.10043,0.27113,0.30766,1
-0.093931,0.13949,-0.40627,1
-0.072421,0.096698,-0.62168,1
-0.19408,0.15198,-0.41031,1
-0.12422,0.18351,-0.18817,1
-0.14363,0.11596,-0.32421,1
-0.22765,0.22446,0.096609,1
-0.017186,-0.11088,-0.80186,1
-0.11115,0.25504,0.15159,1
-0.21791,0.27833,0.27998,1
3.5914,0.037249,-1.1736,1
0.14052,0.029004,-0.55105,1
-0.056793,0.18985,-0.12604,1
-0.14613,0.49724,-0.50009,1
-0.23509,0.10765,-0.33305,1
-0.19329,0.35977,1.1277,1
-0.05243,0.11167,-0.41105,1
-0.06283,-0.29813,-0.86681,1
-0.22557,0.40905,0.78802,1
-0.16584,0.11155,-0.0073033,1
-0.14729,0.026927,-0.5348,1
0.024374,-2.7512,0.42401,1
-0.15775,0.022039,-0.62904,1
-0.13683,0.16956,-0.051201,1
-0.060938,0.13364,-0.32925,1
-0.0805,0.23975,0.034957,1
-0.13978,0.24181,-0.24881,1
-0.14145,0.063789,-0.41559,1
-0.1579,0.43849,0.36668,1
-0.108,0.30435,0.12837,1
0.024011,-0.055694,-0.66722,1
-0.060255,0.32155,0.48815,1
-0.097156,0.042736,-0.49096,1
-0.20781,0.28864,0.59812,1
0.064277,0.22131,0.27869,1
-0.18859,0.37049,0.71324,1
-0.11617,-0.0021388,-0.58556,1
-0.20907,0.30174,0.27285,1
-0.086171,0.098674,-0.46829,1
0.50043,-1.0233,-1.0326,1
-0.0647,0.16005,-0.11586,1
0.033795,0.076301,-0.15404,1
-0.17207,0.16362,-0.33617,1
-0.092698,0.053585,-0.48614,1
-0.2031,0.36161,4.6574,1
-0.17681,0.30448,0.43695,1
-0.15396,0.31436,0.89464,1
-0.14828,0.29327,0.30208,1
-0.13156,0.20717,-0.18839,1
-0.15929,0.15591,0.017673,1
-0.12309,0.14871,-0.53686,1
-0.26275,-4.0378,-0.81241,1
-0.17202,0.074423,-0.51173,1
-0.10019,0.06044,-0.42083,1
-0.022968,-0.12494,-0.70669,1
-0.16596,0.066408,-0.4754,1
-0.16426,0.2482,-0.13328,1
-0.19217,0.32429,0.70726,1
-0.1445,0.1784,0.25139,1
-0.20368,0.14923,-0.48202,1
-0.11876,0.11744,-0.40615,1
-0.1445,-0.030234,-0.729,1
-0.01714,-0.065936,-0.6973,1
-0.17499,0.40416,1.6012,1
-0.12695,0.2332,0.50897,1
-0.19215,0.22059,-0.39238,1
-0.095041,0.090015,-0.34532,1
-0.16794,0.22986,-0.13893,1
-0.055866,0.1032,-0.51805,1
-0.18211,0.26597,0.21738,1
-0.12457,0.032351,-0.55654,1
-0.25413,0.3479,1.5588,1
-0.139,0.32458,0.19094,1
-0.052253,0.043669,0.57018,1
-0.21527,0.479,3.7433,1
0.12105,-0.099671,-0.7589,1
-0.062643,-0.069344,-0.69523,1
-0.1389,0.28055,0.40954,1
-0.090715,0.19205,-0.21468,1
-0.050617,-0.056821,-0.72506,1
-0.14869,-0.012393,-0.40365,1
-0.12346,0.047644,-0.56283,1
-0.11373,0.32538,0.851,1
-0.048697,0.16981,-0.16586,1
-0.099894,0.15857,-0.29551,1
-0.071089,0.24603,0.16425,1
-0.12925,-0.063344,-0.601,1
-0.15366,0.26436,0.51553,1
-0.17324,0.045692,-0.37291,1
-0.1218,0.23266,-0.031828,1
-0.11991,0.038094,-0.55431,1
-0.053694,0.35827,0.67671,1
-0.14144,0.41704,0.89197,1
-0.057477,0.28067,0.58545,1
-0.022218,0.14147,-0.27323,1
0.090739,0.10539,-0.36004,1
0.12081,-0.11813,-0.66933,1
-0.12403,0.23315,-0.23038,1
-0.17364,-0.26756,-0.86941,1
-0.11851,0.17479,-0.2619,1
-0.18129,0.16344,0.42519,1
-0.17704,0.25061,0.015837,1
-0.088308,0.093033,-0.49175,1
-0.17467,0.046511,-0.45518,1
-0.18556,0.045624,-0.51719,1
-0.019591,-0.1168,-0.56969,1
-0.22448,0.36047,1.0485,1
0.051707,-0.10706,-0.77088,1
-0.095001,0.1754,-0.32475,1
-0.078295,0.02556,-0.62473,1
-0.091909,0.14084,-0.1014,1
-0.1758,0.35348,0.80297,1
-0.18994,-6.6625,-0.45125,1
-0.54201,0.092415,-0.93912,1
-0.19161,0.42745,1.4113,1
0.0023368,-0.97298,-0.83173,1
-0.13694,0.23239,-0.16698,1
-0.021053,0.02872,-0.62704,1
-0.10748,0.18241,-0.33532,1
-0.14223,0.25482,-0.1147,1
-0.16232,0.33375,0.81941,1
-0.20961,0.26625,0.20583,1
-0.22334,0.28601,0.49292,1
-0.045826,0.10393,-0.25867,1
-0.08581,-0.09502,-0.54872,1
-0.078641,-0.2014,-0.77449,1
-0.15623,0.046115,-0.573,1
-0.20889,0.16334,-0.22722,1
-0.15463,0.40947,1.538,1
-0.18359,0.14862,-0.31938,1
-0.17439,0.1025,-0.5711,1
-0.12084,0.18996,-0.18058,1
-0.15096,0.31002,1.4465,1
-0.21717,0.38893,1.2636,1
-0.16763,0.3994,2.2316,1
-0.17484,0.12705,-0.2106,1
-0.057306,0.30646,2.4893,1
-0.04176,0.3082,0.22275,1
0.1238,0.055781,0.40763,1
-0.21384,0.30585,1.4232,1
0.021094,-0.18525,-0.83774,1
-0.14842,0.39307,0.65184,1
-0.042583,0.27819,0.2477,1
-0.16319,0.3083,0.21904,1
-0.019811,-0.071629,-0.72436,1
-0.09082,-0.012972,-0.43742,1
0.0097904,0.098383,-0.54872,1
-0.10083,0.15722,-0.42407,1
-0.039239,0.02863,-0.51186,1
-0.18152,0.37228,1.5315,1
-0.13542,0.14641,-0.20225,1
-0.20499,0.14393,-0.37,1
-0.034736,0.17089,-0.33427,1
-0.18911,0.14871,-0.35256,1
0.025172,0.052336,0.078064,1
-0.19039,0.33834,0.38714,1
-0.13701,0.22702,0.064682,1
-0.16649,0.25245,0.026194,1
-0.13058,0.31227,0.501,1
-0.1096,0.31737,-0.019446,1
-0.16101,0.24039,0.28798,1
-0.15036,0.22468,0.26032,1
-0.1277,0.20527,0.57271,1
-0.1851,0.33679,1.5629,1
-0.20107,-5.496,-0.12786,1
3.4805,-6.1072,1.5799,1
-0.25237,-4.5233,-0.2468,1
-0.1186,0.482,1.9877,1
-0.19972,0.33873,0.69053,1
-0.21649,-0.77658,10.999,1
-0.17092,0.44754,3.1127,1
-0.22533,0.33717,4.14,1
-0.17489,0.38153,1.8264,1
-0.24702,0.52378,10.75,1
-0.21594,0.54094,4.1778,1
-0.16873,0.53736,6.4474,1
